match_id,r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,duration,rank,r_win
5743406602,104,21,19,42,20,23,26,63,95,120,1390,12,1
5743406811,18,31,99,8,71,97,129,70,21,90,1885,50,1
5743406813,49,68,22,104,14,44,71,97,45,5,1640,42,0
5743406815,51,22,104,15,93,46,32,111,9,42,1981,27,1
5743407006,70,86,75,3,10,44,51,120,15,40,1885,45,1
5743407008,94,103,25,26,104,56,17,110,71,98,1870,55,0
5743407106,27,100,129,10,1,110,4,70,75,42,1616,17,0
5743407109,69,86,97,26,48,59,84,35,25,87,1938,14,0
5743407201,62,41,4,19,128,27,22,119,126,81,1672,79,1
5743407207,126,96,7,41,69,4,52,63,18,62,1791,39,0
5743407209,86,1,76,96,18,121,7,49,95,2,1875,51,1
5743407317,68,2,11,51,74,54,6,52,78,71,1376,47,0
5743407410,26,99,10,47,75,28,109,8,85,50,1928,44,0
5743407411,107,85,28,8,13,39,1,26,19,25,1663,71,1
5743407508,58,95,85,119,5,44,14,111,11,107,1583,49,1
5743407518,88,90,48,10,25,84,3,9,28,75,1763,52,1
5743407603,86,2,97,8,83,38,76,71,10,87,1861,80,0
5743407806,44,42,47,49,35,8,23,29,112,53,1893,26,1
5743407812,41,22,5,87,99,25,27,110,8,14,1766,44,1
5743407914,28,7,54,11,46,8,12,31,80,19,1897,29,0
5743408012,33,44,31,22,14,51,74,41,30,29,1816,53,1
5743408019,85,84,8,6,14,71,109,30,99,20,1524,13,1
5743408105,74,14,21,37,120,27,106,44,108,5,1790,57,1
5743408407,64,83,19,14,8,45,100,44,121,129,1568,76,1
5743408408,106,84,31,110,95,97,102,21,80,93,1899,38,1
5743408417,21,82,83,53,2,1,84,27,17,56,1126,13,1
5743408500,25,91,71,82,14,44,59,98,105,75,1539,53,1
5743408613,95,35,108,85,82,97,73,32,68,101,1633,17,1
5743408616,58,51,84,11,95,8,22,76,104,14,1692,50,1
5743408701,91,27,35,8,60,113,13,70,110,37,1701,43,1
5743408818,99,26,86,95,93,88,23,4,8,20,1806,13,0
5743408914,84,54,27,71,22,21,56,129,14,18,1833,33,1
5743409307,19,22,46,45,42,27,67,10,21,110,1885,39,0
5743409616,41,9,104,52,21,83,1,99,5,10,1822,42,0
5743409910,51,22,89,28,35,91,7,41,14,56,1503,16,1
5743410118,74,54,47,113,53,59,26,11,52,100,1720,24,1
5743410307,93,111,98,21,17,11,110,41,26,129,1675,71,0
5743410407,50,31,128,6,21,44,14,110,74,97,1309,35,0
5743410409,14,84,67,97,11,26,35,42,100,8,1825,36,0
5743410519,41,74,55,70,128,7,50,16,2,54,1644,28,1
5743410607,85,44,89,9,42,30,106,28,11,19,1496,31,1
5743410717,53,85,2,18,17,22,6,102,69,14,1647,47,0
5743410919,50,8,19,84,17,64,5,126,2,93,1683,73,1
5743411000,56,108,84,45,52,62,39,28,87,1,1433,34,1
5743411001,16,37,8,76,42,64,93,96,10,9,1736,45,1
5743411019,129,101,44,112,76,104,82,87,95,30,1771,44,0
5743411405,65,36,128,8,12,31,49,88,94,107,1518,70,1
5743412000,20,61,109,19,121,9,129,31,99,44,1267,80,1
5743412108,74,1,14,108,71,128,26,44,41,106,1499,16,1
5743412218,71,21,22,41,26,9,1,74,107,14,1617,34,1
5743412413,11,28,84,26,1,64,85,32,39,95,1687,62,0
5743412419,23,8,81,39,9,1,30,7,11,5,1676,31,1
5743412513,93,16,28,27,10,94,113,3,99,128,1505,40,1
5743412716,41,53,9,5,11,17,79,10,69,75,1412,64,1
5743412816,104,2,39,50,120,12,63,88,67,31,1531,22,1
5743413112,94,67,39,31,104,109,35,81,101,26,1682,21,0
5743413200,94,61,56,26,25,98,93,21,129,47,1626,41,1
5743413409,30,96,42,73,86,11,44,43,14,27,1644,23,0
5743413417,25,27,68,8,16,70,45,85,64,80,1578,65,1
5743413708,86,73,104,10,7,13,26,8,110,72,1615,71,1
5743413719,74,88,112,113,35,84,41,56,69,26,1677,23,0
5743413802,114,44,84,22,8,26,81,74,71,11,1375,13,0
5743414107,26,8,85,20,28,84,41,82,96,40,1567,33,1
5743414409,9,5,67,36,14,88,76,21,107,109,1580,58,1
5743414508,67,86,104,6,68,11,75,16,35,8,1470,44,1
5743414519,110,44,50,74,100,121,104,80,27,18,1290,42,1
5743415005,111,86,109,128,120,26,97,46,47,1,1554,64,1
5743415414,5,11,20,129,6,8,83,25,108,22,1623,51,0
5743415616,9,6,110,126,114,30,22,74,54,98,1139,75,1
5743415911,110,6,50,22,129,52,85,39,47,96,1242,32,1
5743416318,7,80,87,18,63,101,73,104,44,30,1106,62,1
5743417209,84,128,53,120,18,44,19,47,31,13,1520,72,1
5743417210,85,40,47,61,72,21,51,50,57,1,1496,22,1
5743417311,128,18,17,60,87,5,67,74,49,11,1208,60,1
5743417703,22,59,97,30,8,73,93,100,87,14,1185,44,1
5743418112,84,39,85,48,49,22,17,97,74,104,1474,48,1
5743418317,79,9,95,69,10,16,11,70,111,114,1444,34,1
5743419117,129,101,84,13,94,39,90,80,37,81,1398,56,1
5743421810,11,62,14,90,93,35,5,75,96,17,949,39,0
5743422703,17,85,21,120,6,104,119,18,14,90,1130,36,1
5743423911,56,52,114,75,14,101,41,3,66,36,1083,66,0
5743427614,16,99,5,11,18,39,71,70,41,17,1047,23,1
5743407415,126,22,53,105,44,5,17,14,108,75,1984,46,0
5743407508,58,95,85,119,5,44,14,111,11,107,1583,49,1
5743407518,88,90,48,10,25,84,3,9,28,75,1763,52,1
5743407603,2,97,8,83,86,76,71,10,87,38,1861,80,0
5743407716,11,1,69,100,31,60,17,26,44,57,1952,77,0
5743407801,1,61,108,54,14,47,28,93,10,26,1979,25,1
5743407806,35,44,49,47,42,53,8,112,29,23,1893,26,1
5743407807,107,11,54,66,9,32,111,19,30,65,1977,47,0
5743407812,41,5,99,22,87,25,110,14,27,8,1766,44,1
5743407914,28,54,46,7,11,8,31,19,12,80,1897,29,0
5743408012,33,22,44,14,31,51,30,74,29,41,1816,53,1
5743408019,8,6,84,85,14,30,99,109,71,20,1524,13,1
5743408105,14,74,120,37,21,106,27,5,108,44,1790,57,1
5743408407,64,83,14,19,8,45,100,121,44,129,1568,76,1
5743408408,95,31,110,106,84,93,21,80,97,102,1899,38,1
5743408417,2,82,21,83,53,56,84,1,27,17,1126,13,1
5743408500,91,71,25,14,82,59,98,44,75,105,1539,53,1
5743408613,108,82,95,35,85,32,101,97,73,68,1633,17,1
5743408616,95,58,51,84,11,14,8,22,76,104,1692,50,1
5743408701,35,60,91,8,27,70,37,113,110,13,1701,43,1
5743408818,99,95,93,86,26,88,8,20,4,23,1806,13,0
5743408909,23,13,7,30,26,19,74,88,113,14,1902,36,0
5743408914,27,71,84,22,54,129,14,21,18,56,1833,33,1
5743409014,44,38,94,26,68,20,40,77,2,70,1965,51,1
5743409307,22,19,45,42,46,67,27,21,110,10,1885,39,0
5743409616,104,9,21,41,52,99,1,10,83,5,1822,42,0
5743409910,51,22,35,28,89,91,7,56,14,41,1503,16,1
5743409911,41,85,84,9,100,101,11,1,14,89,1877,13,1
5743410118,53,113,47,54,74,100,52,11,26,59,1720,24,1
5743410307,111,17,21,93,98,110,129,26,11,41,1675,71,0
5743410407,31,21,6,128,50,14,97,74,110,44,1309,35,0
5743410409,11,67,14,84,97,8,42,26,35,100,1825,36,0
5743410519,41,74,55,70,128,7,50,16,2,54,1644,28,1
5743410607,42,44,89,9,85,19,106,28,11,30,1496,31,1
5743410712,14,85,36,8,10,44,45,107,20,26,1898,37,0
5743410717,17,85,2,18,53,14,6,102,69,22,1647,47,0
5743410919,50,17,84,19,8,64,93,2,126,5,1683,73,1
5743411000,108,52,45,84,56,39,1,87,28,62,1433,34,1
5743411001,37,16,42,76,8,93,64,9,10,96,1736,45,1
5743411019,112,101,44,76,129,95,82,87,30,104,1771,44,0
5743411119,7,2,41,108,74,21,5,19,129,70,1789,30,1
5743411318,22,28,67,30,13,81,51,9,18,44,1818,39,0
5743411405,128,12,65,36,8,88,107,31,49,94,1518,70,1
5743411500,5,25,67,49,14,74,26,8,10,102,1778,27,1
5743411717,11,8,25,104,26,67,112,23,74,51,1751,26,1
5743412000,61,20,121,19,109,129,9,44,99,31,1267,80,1
5743412019,103,39,121,18,96,21,41,6,110,20,1775,43,1
5743412108,74,1,14,108,71,128,26,44,41,106,1499,16,1
5743412218,71,22,41,21,26,9,74,107,1,14,1617,34,1
5743412413,11,26,1,28,84,64,39,95,85,32,1687,62,0
5743412419,8,39,9,81,23,30,11,5,7,1,1676,31,1
5743412513,93,16,28,10,27,94,113,3,128,99,1505,40,1
5743412716,11,53,41,5,9,75,79,17,69,10,1412,64,1
5743412816,104,50,120,2,39,12,67,31,63,88,1531,22,1
5743413112,104,31,39,67,94,26,101,81,35,109,1682,21,0
5743413200,25,26,94,61,56,47,129,98,93,21,1626,41,1
5743413409,30,86,42,96,73,11,27,43,44,14,1644,23,0
5743413413,41,110,75,43,60,18,2,8,84,14,1765,41,1
5743413417,27,25,16,8,68,45,70,80,64,85,1578,65,1
5743413708,73,86,7,10,104,26,13,72,110,8,1615,71,1
5743413719,88,74,112,35,113,41,84,56,26,69,1677,23,0
5743413802,8,44,84,114,22,11,81,74,26,71,1375,13,0
5743414107,28,8,85,26,20,40,41,82,84,96,1567,33,1
5743414409,67,36,14,9,5,21,107,109,88,76,1580,58,1
5743414508,104,6,68,67,86,16,35,8,11,75,1470,44,1
5743414519,44,110,100,74,50,104,121,18,27,80,1290,42,1
5743415005,109,86,120,128,111,46,97,1,47,26,1554,64,1
5743415107,86,52,10,5,8,68,42,50,47,14,1699,31,0
5743415414,5,11,20,129,6,8,83,25,108,22,1623,51,0
5743415616,6,110,126,9,114,22,74,54,30,98,1139,75,1
5743415911,129,110,22,50,6,96,52,47,39,85,1242,32,1
5743416318,7,87,18,63,80,101,104,44,30,73,1106,62,1
5743416401,5,97,8,100,11,105,93,14,26,74,1589,59,0
5743417209,18,120,53,128,84,13,31,47,19,44,1520,72,1
5743417210,47,61,72,40,85,50,57,1,51,21,1496,22,1
5743417217,74,4,26,41,84,17,6,108,53,86,1587,62,1
5743417309,31,104,42,10,63,13,52,84,114,93,1567,18,1
5743417311,87,18,17,60,128,11,67,74,49,5,1208,60,1
5743417409,93,17,5,91,81,128,79,10,14,85,1589,47,1
5743417609,28,95,44,57,35,91,88,67,21,29,1528,28,1
5743417703,59,97,8,30,22,93,100,14,87,73,1185,44,1
5743417806,85,111,1,97,16,108,84,44,126,74,1416,54,0
5743417819,121,19,120,12,129,11,20,108,67,91,1550,58,1
5743418112,39,49,48,84,85,17,104,74,22,97,1474,48,1
5743418317,10,79,9,95,69,114,16,11,70,111,1444,34,1
5743418712,84,67,22,52,15,19,88,106,93,55,1506,61,1
5743419117,129,13,94,101,84,39,37,81,90,80,1398,56,1
5743421300,59,110,104,75,44,26,62,85,8,10,1407,41,0
5743421810,90,11,62,14,93,96,35,5,75,17,949,39,0
5743422703,85,21,120,6,17,119,18,14,90,104,1130,36,1
5743423911,14,56,52,114,75,36,101,41,3,66,1083,66,0
5743426218,37,67,91,129,97,93,128,50,28,47,1225,52,0
5743427614,99,16,18,11,5,71,39,17,41,70,1047,23,1
5743408417,2,53,83,21,82,56,17,27,1,84,1126,13,1
5743408500,25,71,82,14,91,44,98,105,75,59,1539,53,1
5743408613,95,108,35,85,82,97,32,73,68,101,1633,17,1
5743408616,11,84,51,58,95,104,76,22,8,14,1692,50,1
5743408701,35,27,60,91,8,70,13,37,113,110,1701,43,1
5743408818,26,93,99,95,86,23,20,88,8,4,1806,13,0
5743408909,13,7,30,23,26,74,88,113,19,14,1902,36,0
5743408910,25,108,10,106,5,21,22,128,84,18,1994,53,0
5743408914,27,22,84,71,54,129,18,21,14,56,1833,33,1
5743409014,44,26,68,38,94,20,2,70,40,77,1965,51,1
5743409307,19,22,46,42,45,27,67,10,110,21,1885,39,0
5743409610,29,114,67,111,71,44,19,63,59,11,1853,35,1
5743409616,41,52,104,21,9,83,5,99,10,1,1822,42,0
5743409910,22,89,28,35,51,7,41,14,56,91,1503,16,1
5743409911,41,9,84,85,100,101,14,1,11,89,1877,13,1
5743410118,74,113,54,47,53,59,52,26,11,100,1720,24,1
5743410307,111,21,98,93,17,110,26,41,11,129,1675,71,0
5743410400,12,7,64,47,2,5,44,14,18,29,1943,43,1
5743410407,50,21,6,128,31,44,97,74,110,14,1309,35,0
5743410409,67,11,14,84,97,42,8,26,35,100,1825,36,0
5743410519,70,41,74,55,128,2,7,50,16,54,1644,28,1
5743410607,9,44,89,85,42,11,106,28,30,19,1496,31,1
5743410712,14,8,10,36,85,44,20,26,107,45,1898,37,0
5743410717,17,85,53,2,18,14,6,22,102,69,1647,47,0
5743410900,119,128,129,60,10,103,106,120,81,109,1908,80,0
5743410919,50,84,19,17,8,64,2,126,93,5,1683,73,1
5743411000,108,52,45,84,56,39,1,87,28,62,1433,34,1
5743411001,37,16,42,76,8,93,64,9,10,96,1736,45,1
5743411019,44,129,76,112,101,87,104,30,95,82,1771,44,0
5743411108,74,93,22,84,104,85,1,126,60,26,1909,63,1
5743411119,2,41,7,74,108,5,19,21,70,129,1789,30,1
5743411318,28,67,13,30,22,51,9,44,18,81,1818,39,0
5743411405,65,36,128,8,12,31,49,88,94,107,1518,70,1
5743411500,49,25,5,14,67,10,26,74,102,8,1778,27,1
5743411503,31,71,75,1,21,126,18,86,102,84,1914,32,1
5743411717,11,26,8,25,104,67,51,112,23,74,1751,26,1
5743412000,20,109,19,121,61,9,31,99,44,129,1267,80,1
5743412019,18,96,121,103,39,110,20,6,21,41,1775,43,1
5743412108,1,71,74,14,108,26,106,128,44,41,1499,16,1
5743412218,26,41,22,21,71,14,107,74,1,9,1617,34,1
5743412413,11,28,1,26,84,64,85,95,39,32,1687,62,0
5743412419,9,39,81,8,23,5,11,7,30,1,1676,31,1
5743412513,27,16,28,10,93,99,113,3,128,94,1505,40,1
5743412716,11,53,41,9,5,75,79,17,10,69,1412,64,1
5743412816,104,2,39,50,120,12,63,88,67,31,1531,22,1
5743412909,98,121,44,112,61,32,25,29,22,71,1806,69,0
5743413112,39,104,67,94,31,81,26,35,109,101,1682,21,0
5743413200,26,25,94,61,56,129,47,98,93,21,1626,41,1
5743413409,96,73,30,42,86,44,14,11,43,27,1644,23,0
5743413413,43,75,60,110,41,84,8,14,2,18,1765,41,1
5743413417,16,8,25,68,27,80,64,70,85,45,1578,65,1
5743413601,28,11,5,8,25,93,82,57,18,7,1805,52,1
5743413708,86,7,10,104,73,13,72,110,8,26,1615,71,1
5743413719,113,74,112,35,88,69,84,56,26,41,1677,23,0
5743413802,8,114,44,84,22,11,26,81,74,71,1375,13,0
5743414107,28,8,85,26,20,40,41,82,84,96,1567,33,1
5743414409,36,5,9,14,67,107,76,88,109,21,1580,58,1
5743414508,86,67,68,6,104,75,11,8,35,16,1470,44,1
5743414519,100,110,44,50,74,18,121,104,80,27,1290,42,1
5743415003,70,83,14,27,71,53,6,21,110,42,1744,13,1
5743415005,86,109,111,128,120,97,46,26,47,1,1554,64,1
5743415107,86,8,52,10,5,68,14,42,50,47,1699,31,0
5743415414,6,11,5,20,129,22,83,8,25,108,1623,51,0
5743415616,110,9,114,6,126,74,30,98,22,54,1139,75,1
5743415814,8,105,90,73,27,86,64,16,46,42,1736,41,0
5743415817,58,54,7,35,75,59,47,63,8,14,1600,50,1
5743415902,25,14,10,17,29,93,107,84,28,74,1731,67,0
5743415911,129,6,50,22,110,96,85,39,47,52,1242,32,1
5743416013,51,126,54,20,71,88,46,56,2,5,1709,49,0
5743416318,18,63,7,80,87,44,30,101,73,104,1106,62,1
5743416401,97,5,11,100,8,93,105,74,26,14,1589,59,0
5743417209,18,120,53,128,84,13,31,47,19,44,1520,72,1
5743417210,72,85,47,61,40,1,21,50,57,51,1496,22,1
5743417217,84,74,41,4,26,86,17,53,6,108,1587,62,1
5743417309,63,104,31,10,42,93,52,13,114,84,1567,18,1
5743417311,18,128,87,60,17,67,5,11,49,74,1208,60,1
5743417409,5,93,17,81,91,10,128,79,85,14,1589,47,1
5743417606,74,8,84,31,10,104,35,5,54,86,1627,43,0
5743417609,95,44,57,35,28,88,67,21,29,91,1528,28,1
5743417703,97,22,8,30,59,100,73,14,87,93,1185,44,1
5743417806,1,16,85,97,111,44,74,108,126,84,1416,54,0
5743417819,19,129,12,120,121,20,91,67,108,11,1550,58,1
5743418112,49,39,85,84,48,104,17,97,22,74,1474,48,1
5743418317,10,69,95,9,79,114,111,70,11,16,1444,34,1
5743418712,67,84,15,52,22,88,19,55,93,106,1506,61,1
5743418914,75,6,99,5,56,8,52,104,64,19,1513,71,0
5743419117,129,13,84,101,94,39,37,80,90,81,1398,56,1
5743421300,44,104,110,59,75,10,85,62,26,8,1407,41,0
5743421810,11,62,14,90,93,35,5,75,96,17,949,39,0
5743422703,85,21,120,6,17,119,18,14,90,104,1130,36,1
5743423911,14,75,114,52,56,36,66,3,41,101,1083,66,0
5743426218,97,67,37,91,129,47,128,93,50,28,1225,52,0
5743427614,99,16,18,11,5,71,39,17,41,70,1047,23,1
5743409911,41,85,84,9,100,101,11,1,14,89,1877,13,1
5743410118,53,74,54,47,113,100,59,26,11,52,1720,24,1
5743410307,17,93,111,98,21,129,11,110,41,26,1675,71,0
5743410400,47,2,64,12,7,18,29,14,5,44,1943,43,1
5743410407,21,50,31,128,6,97,44,14,110,74,1309,35,0
5743410409,11,97,84,14,67,8,100,35,26,42,1825,36,0
5743410514,26,67,22,104,85,25,109,11,129,105,2029,80,0
5743410519,128,70,41,55,74,54,2,7,16,50,1644,28,1
5743410607,44,42,85,9,89,106,19,30,11,28,1496,31,1
5743410712,10,14,8,36,85,26,44,20,107,45,1898,37,0
5743410717,53,85,2,18,17,22,6,102,69,14,1647,47,0
5743410900,60,119,129,128,10,81,103,120,106,109,1908,80,0
5743410919,50,8,17,19,84,64,5,93,126,2,1683,73,1
5743411000,84,56,52,108,45,28,62,1,39,87,1433,34,1
5743411001,42,37,8,76,16,9,93,96,10,64,1736,45,1
5743411019,129,76,101,112,44,104,30,82,95,87,1771,44,0
5743411108,22,104,93,84,74,126,26,1,60,85,1909,63,1
5743411119,74,108,7,41,2,70,129,21,19,5,1789,30,1
5743411318,28,67,13,30,22,51,9,44,18,81,1818,39,0
5743411405,65,36,128,8,12,31,49,88,94,107,1518,70,1
5743411409,109,25,84,72,114,67,12,113,14,74,1908,18,1
5743411500,14,49,5,67,25,102,10,74,8,26,1778,27,1
5743411503,21,71,75,1,31,84,18,86,102,126,1914,32,1
5743411717,11,104,25,8,26,67,74,23,112,51,1751,26,1
5743412000,19,121,20,61,109,99,44,9,129,31,1267,80,1
5743412019,18,121,103,96,39,110,6,21,20,41,1775,43,1
5743412108,71,1,74,108,14,106,26,128,41,44,1499,16,1
5743412218,26,41,22,21,71,14,107,74,1,9,1617,34,1
5743412413,26,84,11,1,28,39,32,64,95,85,1687,62,0
5743412419,39,9,23,8,81,11,5,1,30,7,1676,31,1
5743412513,28,16,10,93,27,3,113,128,94,99,1505,40,1
5743412613,76,69,30,10,26,39,67,128,119,28,1808,52,1
5743412716,5,53,41,9,11,69,79,17,10,75,1412,64,1
5743412816,2,104,120,50,39,63,12,31,67,88,1531,22,1
5743412903,93,100,26,18,74,56,108,75,35,8,1948,13,0
5743412909,112,121,44,98,61,22,25,29,32,71,1806,69,0
5743413112,39,104,67,94,31,81,26,35,109,101,1682,21,0
5743413200,25,94,61,56,26,47,98,93,21,129,1626,41,1
5743413409,42,96,30,73,86,43,44,11,14,27,1644,23,0
5743413413,60,110,75,41,43,14,2,8,18,84,1765,41,1
5743413417,27,68,8,16,25,45,85,64,80,70,1578,65,1
5743413601,11,28,5,8,25,82,93,57,18,7,1805,52,1
5743413708,7,86,73,104,10,72,13,26,8,110,1615,71,1
5743413719,74,35,113,88,112,84,26,69,41,56,1677,23,0
5743413802,8,22,84,44,114,11,71,74,81,26,1375,13,0
5743414107,85,26,20,8,28,82,84,96,41,40,1567,33,1
5743414404,85,21,11,41,84,105,36,70,129,92,1846,43,1
5743414409,67,36,14,9,5,21,107,109,88,76,1580,58,1
5743414508,104,86,67,68,6,16,75,11,8,35,1470,44,1
5743414509,26,10,5,8,99,44,98,128,6,83,1789,31,0
5743414516,47,6,91,35,65,69,28,1,83,82,1790,41,1
5743414519,110,44,50,74,100,121,104,80,27,18,1290,42,1
5743415003,71,70,83,14,27,42,53,6,21,110,1744,13,1
5743415005,86,109,111,128,120,97,46,26,47,1,1554,64,1
5743415107,86,52,10,5,8,68,42,50,47,14,1699,31,0
5743415414,5,11,20,129,6,8,83,25,108,22,1623,51,0
5743415616,6,9,126,110,114,22,30,54,74,98,1139,75,1
5743415814,73,27,8,105,90,46,42,86,64,16,1736,41,0
5743415817,75,35,58,7,54,14,8,59,63,47,1600,50,1
5743415818,52,8,78,35,22,41,31,68,74,2,1789,47,1
5743415902,14,25,29,17,10,107,93,74,28,84,1731,67,0
5743415911,6,129,110,22,50,85,96,52,47,39,1242,32,1
5743416013,71,54,126,20,51,5,56,46,2,88,1709,49,0
5743416318,63,18,87,80,7,30,44,104,73,101,1106,62,1
5743416401,5,97,8,100,11,105,93,14,26,74,1589,59,0
5743417019,51,14,47,59,85,26,22,1,19,120,1709,80,0
5743417209,120,18,84,128,53,31,13,44,19,47,1520,72,1
5743417210,72,61,47,85,40,1,57,50,21,51,1496,22,1
5743417217,84,74,41,4,26,86,17,53,6,108,1587,62,1
5743417309,31,104,10,42,63,13,52,114,84,93,1567,18,1
5743417311,128,18,17,60,87,5,67,74,49,11,1208,60,1
5743417409,17,5,91,81,93,79,10,14,85,128,1589,47,1
5743417506,42,14,82,105,35,44,46,54,113,22,1678,18,1
5743417606,74,10,31,84,8,104,86,54,5,35,1627,43,0
5743417609,28,95,44,57,35,91,88,67,21,29,1528,28,1
5743417703,8,59,30,97,22,14,93,87,100,73,1185,44,1
5743417806,1,16,85,97,111,44,74,108,126,84,1416,54,0
5743417819,129,120,19,121,12,91,108,20,11,67,1550,58,1
5743418112,85,39,84,48,49,97,17,22,74,104,1474,48,1
5743418317,10,69,95,9,79,114,111,70,11,16,1444,34,1
5743418712,84,67,22,52,15,19,88,106,93,55,1506,61,1
5743418914,56,6,99,5,75,19,52,104,64,8,1513,71,0
5743419117,129,13,84,101,94,39,37,80,90,81,1398,56,1
5743420706,101,16,8,74,9,75,105,106,42,109,1503,48,1
5743421300,44,75,59,110,104,10,8,26,62,85,1407,41,0
5743421810,90,14,62,11,93,96,75,5,35,17,949,39,0
5743422703,21,17,6,85,120,18,104,90,119,14,1130,36,1
5743423115,119,67,101,42,26,17,113,53,19,12,1460,26,1
5743423911,56,52,114,75,14,101,41,3,66,36,1083,66,0
5743424210,30,84,45,46,81,101,97,35,14,1,1344,45,1
5743426218,97,67,37,91,129,47,128,93,50,28,1225,52,0
5743427614,16,18,99,11,5,39,17,71,41,70,1047,23,1
5743411019,129,76,112,44,101,104,30,95,87,82,1771,44,0
5743411108,104,93,22,84,74,26,1,126,60,85,1909,63,1
5743411119,7,2,41,74,108,21,5,19,70,129,1789,30,1
5743411318,67,28,22,30,13,9,51,81,18,44,1818,39,0
5743411405,12,8,65,128,36,107,94,31,88,49,1518,70,1
5743411409,114,109,25,84,72,74,67,12,113,14,1908,18,1
5743411500,25,67,14,5,49,26,8,102,74,10,1778,27,1
5743411503,31,71,21,1,75,126,18,84,102,86,1914,32,1
5743411717,8,26,11,104,25,112,51,67,74,23,1751,26,1
5743412000,61,121,19,109,20,129,44,99,31,9,1267,80,1
5743412003,110,41,16,74,128,64,126,111,81,8,2004,62,0
5743412019,103,96,18,121,39,21,20,110,6,41,1775,43,1
5743412108,108,1,71,74,14,41,26,106,128,44,1499,16,1
5743412218,21,26,41,22,71,1,14,107,74,9,1617,34,1
5743412413,11,1,84,28,26,64,95,32,85,39,1687,62,0
5743412415,41,111,6,42,83,1,2,25,14,23,1962,40,1
5743412419,39,9,8,23,81,11,5,30,1,7,1676,31,1
5743412513,93,16,28,10,27,94,113,3,128,99,1505,40,1
5743412519,30,50,60,54,21,128,18,121,10,98,1966,49,1
5743412613,30,10,26,76,69,128,119,28,39,67,1808,52,1
5743412716,11,5,9,41,53,75,69,10,17,79,1412,64,1
5743412816,2,104,39,50,120,63,12,88,67,31,1531,22,1
5743412903,93,18,26,100,74,56,35,75,108,8,1948,13,0
5743412909,121,44,112,61,98,25,29,22,71,32,1806,69,0
5743412910,84,62,22,8,21,35,101,71,63,73,1939,32,1
5743413112,39,31,94,67,104,81,101,109,35,26,1682,21,0
5743413113,85,2,71,21,39,14,114,22,26,36,1952,42,1
5743413200,26,25,94,61,56,129,47,98,93,21,1626,41,1
5743413409,42,96,30,73,86,43,44,11,14,27,1644,23,0
5743413413,60,43,41,75,110,14,84,18,8,2,1765,41,1
5743413417,16,25,8,68,27,80,70,64,85,45,1578,65,1
5743413601,11,28,25,8,5,82,93,7,18,57,1805,52,1
5743413708,73,10,7,86,104,26,110,72,13,8,1615,71,1
5743413719,74,113,35,112,88,84,69,26,56,41,1677,23,0
5743413802,8,114,22,84,44,11,26,71,74,81,1375,13,0
5743414107,8,85,26,20,28,41,82,84,96,40,1567,33,1
5743414109,45,16,48,75,23,126,128,7,93,3,1891,57,1
5743414404,84,21,11,41,85,92,36,70,129,105,1846,43,1
5743414405,104,84,27,35,76,5,98,11,102,8,1895,28,1
5743414409,5,67,36,14,9,76,21,107,109,88,1580,58,1
5743414508,86,104,6,68,67,75,16,35,8,11,1470,44,1
5743414509,99,10,5,8,26,83,98,128,6,44,1789,31,0
5743414516,47,65,35,91,6,69,82,83,1,28,1790,41,1
5743414519,110,100,74,50,44,121,18,27,80,104,1290,42,1
5743415003,27,71,70,83,14,110,42,53,6,21,1744,13,1
5743415004,1,106,70,31,25,18,65,79,7,39,1603,54,1
5743415005,86,109,111,128,120,97,46,26,47,1,1554,64,1
5743415100,46,73,76,7,16,35,9,93,36,55,1883,31,0
5743415107,86,52,8,10,5,68,42,14,50,47,1699,31,0
5743415412,1,111,61,51,104,44,23,97,30,86,1676,75,0
5743415414,6,5,11,20,129,22,8,83,25,108,1623,51,0
5743415616,6,114,110,126,9,22,98,74,54,30,1139,75,1
5743415707,14,26,100,8,31,71,93,86,1,98,1795,33,0
5743415814,90,73,27,8,105,16,46,42,86,64,1736,41,0
5743415817,58,7,54,75,35,59,63,47,14,8,1600,50,1
5743415818,52,8,78,35,22,41,31,68,74,2,1789,47,1
5743415902,14,25,29,17,10,107,93,74,28,84,1731,67,0
5743415911,6,50,22,110,129,85,39,47,52,96,1242,32,1
5743416013,51,71,20,54,126,88,5,2,56,46,1709,49,0
5743416318,63,87,80,7,18,30,104,73,101,44,1106,62,1
5743416401,5,97,8,100,11,105,93,14,26,74,1589,59,0
5743417019,51,85,14,47,59,26,120,22,1,19,1709,80,0
5743417104,48,30,13,84,17,41,39,70,35,105,1759,39,1
5743417209,120,53,18,84,128,31,47,13,44,19,1520,72,1
5743417210,47,72,61,40,85,50,1,57,51,21,1496,22,1
5743417217,26,84,74,41,4,108,86,17,53,6,1587,62,1
5743417309,63,104,31,10,42,93,52,13,114,84,1567,18,1
5743417311,87,128,18,17,60,11,5,67,74,49,1208,60,1
5743417409,81,5,17,93,91,85,10,79,128,14,1589,47,1
5743417506,82,35,42,14,105,54,22,44,46,113,1678,18,1
5743417515,51,47,64,22,6,91,46,84,67,28,1751,48,1
5743417606,84,8,31,10,74,5,35,54,86,104,1627,43,0
5743417609,95,28,44,57,35,88,91,67,21,29,1528,28,1
5743417703,8,59,22,30,97,14,93,73,87,100,1185,44,1
5743417806,85,1,111,97,16,108,44,84,126,74,1416,54,0
5743417819,12,129,121,19,120,67,91,11,20,108,1550,58,1
